,id,event_id,type_id,event_name,period_id,min,sec,team_id,outcome,x,y,timestamp,last_modified,version,player_id,keypass,competition_id,game_id,home_team_id,home_team_name,away_team_id,away_team_name,competition_name,season_id,276,328,388,391,Assisted,Big Chance,Blocked x co-ordinate,Blocked y co-ordinate,Box-centre,Close left,From corner,GK X Coordinate,GK Y Coordinate,Goal mouth y co-ordinate,Goal mouth z co-ordinate,Head,High right,Individual Play,Intentional assist,Left,Not past goal line,Out of box-centre,Regular play,Related event ID,Right,Right footed,Set piece,Standing,Swerve Right,Throw-in set piece,Volley,Weak,Zone,assist,Box-left,High,Left footed,Close right,Free kick,Strong,Close high,35+ right,Close right and high,Swerve Left,35+ centre,Box-right,Box-deep left,High left,Small box-right,233,Fast break,Keeper Saved,314,Close left and high,Small box-left,Small box-centre,Out of box-right,389,Out of box-deep right,Other body part,35+ left,Out of box-left,Out of box-deep left,Box-deep right
6,2293554503,630,13,Miss,2,59,38,666,1,86.5,66.6,2021-05-01T16:51:47.278,2021-05-04T09:24:56,1620077086116,226274,-,99,2133437,666,Gil Vicente,3217,SC Farense,Portuguese Primeira Liga,2020,,sim,-,,sim,-,,,-,-,,97.7,53.4,0.3,5.6,-,-,-,sim,,,-,sim,629,,sim,,sim,,,,,Center,,sim,-,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
7,2293561797,612,13,Miss,2,70,10,3217,1,71.4,45.4,2021-05-01T17:02:18.902,2021-05-04T08:59:24,1620115164330,116213,-,99,2133437,666,Gil Vicente,3217,SC Farense,Portuguese Primeira Liga,2020,,-,-,,sim,-,,,-,-,,98.4,49.3,46.9,86.1,-,-,sim,-,,,sim,sim,611,,-,,sim,,,,,Center,,-,sim,sim,,,,,,,,,,,-,,,,,,,,,,,,,,,,
8,2293571265,795,13,Miss,2,91,36,3217,1,75.3,74.0,2021-05-01T17:23:44.782,2021-05-04T09:03:13,1620115261700,116213,-,99,2133437,666,Gil Vicente,3217,SC Farense,Portuguese Primeira Liga,2020,,sim,-,,sim,-,,,-,-,,98.5,50.9,57.0,69.4,-,-,sim,-,,,sim,-,794,,-,,sim,,,,,Center,,-,-,sim,,,,,,,,,,,sim,,,,,,,,,,,,,,,,
0,2260414305,244,13,Miss,1,29,12,372,1,87.2,80.6,2021-02-01T20:14:47.486,2021-02-03T07:09:28,1612336169235,243157,-,99,2133308,3536,Moreirense,372,Sporting Braga,Portuguese Primeira Liga,2020,,-,,sim,sim,,98.0,0,,,-,-,-,0.8,5.6,-,,sim,-,,,-,sim,243,sim,sim,-,sim,,,-,,Left,-,,-,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
1,2260416659,285,13,Miss,1,35,9,372,1,69.6,71.5,2021-02-01T20:20:44.229,2021-02-03T06:49:44,1612334983191,212942,-,99,2133308,3536,Moreirense,372,Sporting Braga,Portuguese Primeira Liga,2020,,-,,-,sim,,-,-,,,-,98.6,51.1,52.3,73.6,-,,sim,-,,,sim,sim,284,-,sim,-,sim,,,-,,Center,-,,sim,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
2,2260419715,348,13,Miss,1,44,10,372,1,95.8,66.0,2021-02-01T20:29:45.178,2021-02-04T09:20:48,1612430449391,243157,-,99,2133308,3536,Moreirense,372,Sporting Braga,Portuguese Primeira Liga,2020,,-,,-,sim,,-,-,,,-,99.8,51.1,9.1,8.3,-,,sim,-,,,-,sim,346,sim,sim,-,sim,,,-,,Center,-,,-,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
3,2260420653,368,13,Miss,1,47,13,3536,1,75.2,53.2,2021-02-01T20:32:48.526,2021-02-03T07:30:10,1612337409390,195777,-,99,2133308,3536,Moreirense,372,Sporting Braga,Portuguese Primeira Liga,2020,,sim,,-,-,,-,-,,,sim,99.4,49.3,34.3,87.5,-,,sim,-,,,sim,-,-,-,sim,-,sim,,,-,,Center,-,,-,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
4,2260426259,411,13,Miss,2,46,26,372,1,80.2,46.6,2021-02-01T20:52:24.150,2021-02-03T06:45:56,1612334704018,111565,-,99,2133308,3536,Moreirense,372,Sporting Braga,Portuguese Primeira Liga,2020,,-,,-,-,,-,-,,,-,99.1,49.5,63.7,43.1,-,,sim,-,,,sim,sim,-,-,-,-,sim,,,-,,Center,-,,-,sim,,,,,,,,,,,sim,,,,,,,,,,,,,,,,
5,2260426511,398,13,Miss,2,47,11,3536,1,76.8,56.1,2021-02-01T20:53:09.280,2021-02-03T06:47:39,1612334806893,168635,-,99,2133308,3536,Moreirense,372,Sporting Braga,Portuguese Primeira Liga,2020,,sim,,-,-,,-,-,,,-,99.4,50,26.2,5.6,-,,sim,-,,,sim,sim,-,sim,sim,-,sim,,,sim,,Center,-,,-,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
6,2260426693,403,13,Miss,2,48,24,3536,1,72.9,58.6,2021-02-01T20:54:23.007,2021-02-03T06:49:32,1612334920309,219203,-,99,2133308,3536,Moreirense,372,Sporting Braga,Portuguese Primeira Liga,2020,,-,,-,-,,82.3,49.6,,,-,98.4,50,36.6,4.2,-,,-,-,,,sim,-,-,sim,-,-,sim,,,-,,Center,-,,-,sim,,,,,,,,,,,-,,,,,,,,,,,,,,,,
7,2260429171,539,13,Miss,2,60,17,3536,1,88.9,27.4,2021-02-01T21:06:15.705,2021-02-03T06:53:36,1612335216330,235341,-,99,2133308,3536,Moreirense,372,Sporting Braga,Portuguese Primeira Liga,2020,,sim,,-,sim,,-,-,,,-,98.8,46.8,55.0,79.2,-,,-,-,,,-,-,543,-,sim,sim,sim,,,sim,,Center,-,,sim,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
8,2260433913,647,13,Miss,2,78,36,3536,1,92.5,67.2,2021-02-01T21:24:34.846,2021-02-03T06:51:03,1612335065110,235341,-,99,2133308,3536,Moreirense,372,Sporting Braga,Portuguese Primeira Liga,2020,,sim,,sim,sim,,-,-,,,-,99.7,50.9,62.5,6.9,-,,-,sim,,,-,-,646,-,sim,sim,sim,,,sim,,Center,-,,-,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
9,2260434717,672,13,Miss,2,82,8,3536,1,92.3,51.1,2021-02-01T21:28:06.804,2021-02-03T06:59:28,1612335570164,222630,-,99,2133308,3536,Moreirense,372,Sporting Braga,Portuguese Primeira Liga,2020,,sim,,-,sim,,-,-,,,-,99.8,49.5,58.8,65.3,sim,,-,sim,,,-,sim,671,-,-,-,sim,,,-,,Center,-,,-,-,,,,,,,,,,,sim,,,,,,,,,,,,,,,,
10,2260436953,749,13,Miss,2,92,22,3536,1,97.3,57.5,2021-02-01T21:38:21.006,2021-02-03T07:16:49,1612336610783,247000,-,99,2133308,3536,Moreirense,372,Sporting Braga,Portuguese Primeira Liga,2020,,sim,,-,sim,,-,-,,,sim,99.5,52.0,58.0,30.6,sim,,-,sim,,,-,-,748,-,-,-,sim,,,-,,Center,-,,-,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
0,2257879273,17,13,Miss,1,0,52,2030,1,69.5,50.7,2021-01-25T14:34:30.929,2021-01-26T14:53:42,1611672822119,101498,-,99,2133296,2030,Belenenses,6685,Tondela,Portuguese Primeira Liga,2020,,sim,,,sim,,,,-,,-,99.3,49.8,59.0,66.7,-,,sim,-,-,,sim,sim,15,,sim,,,,,-,,Center,-,,-,-,,,,,,,,,,,sim,,,,,,,,,,,,,,,,
1,2257880971,78,13,Miss,1,8,14,6685,1,73.4,44.1,2021-01-25T14:41:52.077,2021-01-26T15:21:22,1611674481926,226114,-,99,2133296,2030,Belenenses,6685,Tondela,Portuguese Primeira Liga,2020,,sim,,,-,,,,-,,-,77.7,57.0,65.7,4.2,-,,sim,-,sim,,sim,sim,-,,-,,,,,-,,Center,-,,-,sim,,,,,,,,,,,-,,,,,,,,,,,,,,,,
2,2257883623,245,13,Miss,1,22,3,2030,1,71.4,49.3,2021-01-25T14:55:41.089,2021-01-26T16:07:29,1611677249606,200920,-,99,2133296,2030,Belenenses,6685,Tondela,Portuguese Primeira Liga,2020,,sim,,,-,,,,-,,sim,97.8,50.2,65.2,93.1,-,,sim,-,-,,sim,-,-,,-,,,,,sim,,Center,-,,-,sim,,,,,,,,,,,sim,,,,,,,,,,,,,,,,
3,2257884071,206,13,Miss,1,25,10,6685,1,76.6,39.6,2021-01-25T14:58:48.301,2021-01-26T16:13:21,1611677600930,232070,-,99,2133296,2030,Belenenses,6685,Tondela,Portuguese Primeira Liga,2020,,-,,,sim,,,,-,,sim,98.8,50,55.6,72.2,-,,sim,-,-,,sim,-,205,,-,,,,,sim,,Center,-,,sim,sim,,,,,,,,,,,-,,,,,,,,,,,,,,,,
4,2257884741,310,13,Miss,1,30,59,2030,1,72.4,38.6,2021-01-25T15:04:37.793,2021-01-26T16:27:27,1611678447125,200920,-,99,2133296,2030,Belenenses,6685,Tondela,Portuguese Primeira Liga,2020,,sim,,,-,,,,-,,-,99.0,49.3,34.1,1.4,-,,sim,-,-,,sim,sim,-,,sim,,,,,-,,Center,-,,-,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
5,2257890231,505,13,Miss,2,53,34,6685,1,93.7,40.4,2021-01-25T15:48:19.648,2021-01-26T15:22:25,1611674545044,104282,-,99,2133296,2030,Belenenses,6685,Tondela,Portuguese Primeira Liga,2020,,sim,,,sim,,,,sim,,-,94.5,41.2,42.5,6.9,-,,-,sim,-,,-,sim,504,,sim,,,,,-,,Center,-,,-,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
6,2257890559,518,13,Miss,2,55,41,6685,1,90.7,55.0,2021-01-25T15:50:26.540,2021-01-26T15:37:24,1611675443826,226114,-,99,2133296,2030,Belenenses,6685,Tondela,Portuguese Primeira Liga,2020,,sim,,,sim,,,,sim,,sim,99.3,51.4,55.0,63.9,sim,,-,sim,-,,-,-,516,,-,,,,,-,,Center,-,,sim,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
7,2257890931,544,13,Miss,2,58,16,6685,1,89.3,27.0,2021-01-25T15:53:01.097,2021-01-26T15:44:38,1611675877660,226114,-,99,2133296,2030,Belenenses,6685,Tondela,Portuguese Primeira Liga,2020,,sim,,,sim,,,,-,,-,98.6,47.1,61.2,11.1,-,,-,sim,sim,,-,sim,543,,sim,,,,,-,,Center,-,,-,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
8,2257891403,589,13,Miss,2,62,38,6685,1,91.5,42.9,2021-01-25T15:57:23.394,2021-01-26T15:54:42,1611676482333,478735,-,99,2133296,2030,Belenenses,6685,Tondela,Portuguese Primeira Liga,2020,,sim,,,sim,,,,sim,,sim,98.8,49.1,44.2,66.7,sim,,-,sim,-,,-,-,587,,-,,,,,-,,Center,-,,sim,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
9,2257895079,705,13,Miss,2,80,4,2030,1,91.6,46.4,2021-01-25T16:14:49.666,2021-01-26T16:43:00,1611679380196,444128,-,99,2133296,2030,Belenenses,6685,Tondela,Portuguese Primeira Liga,2020,,sim,,,sim,,,,sim,,-,99.5,50,63.9,44.4,-,,-,sim,-,,-,sim,703,,sim,,,,,sim,,Center,-,,-,-,,,,,,,,,,,sim,,,,,,,,,,,,,,,,
10,2257895851,795,13,Miss,2,83,2,6685,1,69.7,52.1,2021-01-25T16:17:47.129,2021-01-26T16:51:29,1611679889471,159716,-,99,2133296,2030,Belenenses,6685,Tondela,Portuguese Primeira Liga,2020,,sim,,,-,,,,-,,-,97.5,50.2,63.5,29.2,-,,sim,-,sim,,sim,sim,-,,sim,,,,,-,,Center,-,,-,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
11,2257899361,902,13,Miss,2,89,33,6685,1,88.1,46.9,2021-01-25T16:24:18.012,2021-01-26T17:24:30,1611681870075,478735,1,99,2133296,2030,Belenenses,6685,Tondela,Portuguese Primeira Liga,2020,,sim,,,sim,,,,sim,,sim,98.2,49.1,99.2,22.2,sim,,-,sim,sim,,-,-,865,,-,,,,,-,,Center,-,,-,-,,,,,,,,,,,-,,,,,,,,,,,,,,,,
12,2257897761,867,13,Miss,2,89,35,6685,1,90.5,63.9,2021-01-25T16:24:20.927,2021-01-26T17:24:45,1611681884904,216474,-,99,2133296,2030,Belenenses,6685,Tondela,Portuguese Primeira Liga,2020,,sim,,,sim,,,,-,,sim,98.5,51.6,36.6,22.2,-,,-,-,-,,-,-,902,,-,,,,,sim,,Center,-,,-,sim,,,,,,,,,,,-,,,,,,,,,,,,,,,,
13,2257899095,818,13,Miss,2,94,16,2030,1,71.7,50.1,2021-01-25T16:29:01.410,2021-01-26T17:31:02,1611682262706,515151,-,99,2133296,2030,Belenenses,6685,Tondela,Portuguese Primeira Liga,2020,,-,,,-,,,,-,,-,98.9,49.6,58.7,27.8,-,,-,-,-,,sim,-,-,,-,,,,,-,,Center,-,,-,sim,,,,,,,,,,,-,,,,,,,,,,,,,,,,
0,2231480811,23,13,Miss,1,1,17,251,1,92.3,46.1,2020-11-08T20:00:56.909,2020-11-11T04:50:42,1605070239954,447203,-,99,2133226,251,Benfica,372,Sporting Braga,Portuguese Primeira Liga,2020,,sim,-,,sim,-,,,sim,,,98.2,48.4,36.0,30.6,-,,sim,sim,,,,sim,22,sim,sim,,sim,,,sim,,Center,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2231501711,373,13,Miss,1,37,29,372,1,86.0,53.0,2020-11-08T20:37:08.617,2020-11-11T05:08:20,1605071300115,243157,-,99,2133226,251,Benfica,372,Sporting Braga,Portuguese Primeira Liga,2020,,sim,-,,sim,-,,,sim,,,98.9,46.9,42.5,95.8,-,,-,sim,,,,sim,372,-,sim,,sim,,,-,,Center,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2231518681,497,13,Miss,2,46,58,251,1,86.2,45.2,2020-11-08T21:02:17.791,2020-11-11T04:59:48,1605070786922,148515,-,99,2133226,251,Benfica,372,Sporting Braga,Portuguese Primeira Liga,2020,,-,-,,sim,-,,,sim,,,98.5,48.9,38.2,33.3,-,,-,sim,,,,sim,496,sim,sim,,sim,,,sim,,Center,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2231526049,612,13,Miss,2,57,11,251,1,92.9,41.5,2020-11-08T21:12:30.919,2020-11-11T05:34:59,1605072898299,60841,-,99,2133226,251,Benfica,372,Sporting Braga,Portuguese Primeira Liga,2020,,sim,sim,,sim,sim,,,sim,,,98.9,47.3,61.3,33.3,sim,,-,sim,,,,sim,611,-,-,,-,,,-,,Center,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2231527523,642,13,Miss,2,59,37,251,1,74.1,68.7,2020-11-08T21:14:57.600,2020-11-11T05:38:39,1605073117995,60841,-,99,2133226,251,Benfica,372,Sporting Braga,Portuguese Primeira Liga,2020,,-,-,,sim,-,,,-,,,98.1,50.7,32.3,5.6,-,,sim,-,,,,sim,641,sim,-,,sim,,,-,,Center,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2231538491,770,13,Miss,2,73,37,251,1,94.9,51.9,2020-11-08T21:28:57.085,2020-11-11T05:55:25,1605074125299,168143,-,99,2133226,251,Benfica,372,Sporting Braga,Portuguese Primeira Liga,2020,,sim,-,,sim,sim,,,-,,,97.5,52.9,58.2,19.4,-,,-,sim,,,,sim,769,-,sim,,sim,,,-,,Center,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2231540119,676,13,Miss,2,76,30,372,1,92.5,45.6,2020-11-08T21:31:50.291,2020-11-26T14:42:14,1606401733620,245901,-,99,2133226,251,Benfica,372,Sporting Braga,Portuguese Primeira Liga,2020,,sim,sim,,sim,-,,,sim,,,97.2,47.8,41.8,23.6,sim,,-,sim,,,,-,674,-,-,,-,,,-,,Center,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2231542479,851,13,Miss,2,80,35,251,1,91.7,59.3,2020-11-08T21:35:54.795,2020-11-11T05:29:19,1605072560150,447203,-,99,2133226,251,Benfica,372,Sporting Braga,Portuguese Primeira Liga,2020,,sim,sim,,sim,-,,,sim,,,97.7,52.9,38.2,31.9,sim,,-,sim,,,,sim,850,sim,-,,-,,,-,,Center,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2231550657,1004,13,Miss,2,94,52,251,1,93.3,53.0,2020-11-08T21:50:11.709,2020-11-11T06:54:39,1605077679881,57410,-,99,2133226,251,Benfica,372,Sporting Braga,Portuguese Primeira Liga,2020,,sim,-,,sim,sim,,,sim,,,99.4,51.1,23.7,4.2,-,,sim,sim,,,,sim,1003,sim,sim,,sim,,,sim,,Center,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2285347021,11,13,Miss,1,1,9,3084,1,97.3,33.6,2021-04-11T15:30:45.965,2021-04-12T11:39:53,1618223992960,102025,-,99,2133395,3084,Santa Clara,2003,CD Nacional,Portuguese Primeira Liga,2020,,sim,,,sim,,,,-,-,,99.4,44.8,40.5,13.9,sim,-,-,sim,,,-,-,8,,-,-,,,,-,,Center,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2285347857,23,13,Miss,1,1,56,2003,1,76.5,73.3,2021-04-11T15:31:33.103,2021-04-12T11:41:21,1618224081447,156682,-,99,2133395,3084,Santa Clara,2003,CD Nacional,Portuguese Primeira Liga,2020,,sim,,,sim,,,,-,sim,,99.0,50.7,58.5,20.8,-,-,sim,sim,,,sim,-,22,,sim,-,,,,-,,Center,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2285376917,234,13,Miss,1,29,1,3084,1,91.9,49.0,2021-04-11T15:58:38.423,2021-04-12T13:10:37,1618229437512,168570,-,99,2133395,3084,Santa Clara,2003,CD Nacional,Portuguese Primeira Liga,2020,,sim,,,sim,,,,sim,sim,,99.0,50,58.0,20.8,sim,-,-,sim,,,-,sim,232,,-,-,,,,-,,Center,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2285386259,331,13,Miss,1,41,1,3084,1,77.5,31.3,2021-04-11T16:10:38.103,2021-04-12T13:35:27,1618230927199,181180,-,99,2133395,3084,Santa Clara,2003,CD Nacional,Portuguese Primeira Liga,2020,,-,,,-,,,,-,-,,98.2,48.0,50.9,72.2,-,-,sim,-,,,sim,-,-,,sim,sim,,,,-,,Center,-,,sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2285419831,554,13,Miss,2,61,40,2003,1,89.3,66.0,2021-04-11T16:50:59.550,2021-04-12T14:47:24,1618235244326,209283,-,99,2133395,3084,Santa Clara,2003,CD Nacional,Portuguese Primeira Liga,2020,,-,,,sim,,,,-,sim,,99.8,52.0,57.0,1.4,-,-,sim,sim,,,-,sim,552,,sim,-,,,,-,,Center,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2285420667,513,13,Miss,2,62,55,3084,1,72.3,48.4,2021-04-11T16:52:14.372,2021-04-12T14:49:16,1618235356512,244302,-,99,2133395,3084,Santa Clara,2003,CD Nacional,Portuguese Primeira Liga,2020,,sim,,,sim,,,,-,-,,98.2,49.5,42.9,72.2,-,sim,sim,-,,,sim,sim,511,,sim,-,,,,-,,Center,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2285421133,520,13,Miss,2,63,51,3084,1,78.7,28.0,2021-04-11T16:53:10.518,2021-04-12T14:53:00,1618235580749,102025,-,99,2133395,3084,Santa Clara,2003,CD Nacional,Portuguese Primeira Liga,2020,,sim,,,-,,,,-,-,,99.0,47.8,59.5,11.1,-,-,sim,-,,,sim,sim,-,,sim,-,,,,sim,,Center,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2285423629,624,13,Miss,2,69,31,2003,1,79.2,34.8,2021-04-11T16:58:50.820,2021-04-12T15:01:47,1618236107669,453527,-,99,2133395,3084,Santa Clara,2003,CD Nacional,Portuguese Primeira Liga,2020,,sim,,,-,,,,-,-,,98.6,48.2,39.0,58.3,-,sim,sim,-,,,sim,-,-,,sim,sim,,,,sim,,Center,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2285425725,657,13,Miss,2,73,11,2003,1,71.2,47.8,2021-04-11T17:02:31.060,2021-04-12T15:12:41,1618236761782,101941,-,99,2133395,3084,Santa Clara,2003,CD Nacional,Portuguese Primeira Liga,2020,,-,,,-,,,,-,-,,98.5,48.7,44.7,80.6,-,-,-,-,,,sim,-,-,,sim,-,,,,-,,Center,-,,sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2285435035,694,13,Miss,2,85,41,3084,1,86.8,55.8,2021-04-11T17:15:00.736,2021-04-12T15:37:00,1618238220347,168570,-,99,2133395,3084,Santa Clara,2003,CD Nacional,Portuguese Primeira Liga,2020,,-,,,sim,,,,sim,-,,98.5,50.5,41.8,55.6,-,-,-,sim,,,-,sim,692,,sim,-,,,,-,,Center,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2252562245,91,13,Miss,1,10,15,196,1,74.6,31.2,2021-01-09T20:40:01.741,2021-01-12T08:48:05,1610441285887,469205,-,99,2133281,196,Boavista,3084,Santa Clara,Portuguese Primeira Liga,2020,,-,-,-,-,,-,-,-,,,99.3,47.8,44.5,75,-,,-,-,,-,sim,-,-,,-,-,sim,,,-,-,Center,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,
1,2252566397,153,13,Miss,1,17,11,196,1,96.9,33.8,2021-01-09T20:46:56.786,2021-01-12T07:52:14,1610437935450,182103,-,99,2133281,196,Boavista,3084,Santa Clara,Portuguese Primeira Liga,2020,,-,-,sim,sim,,99.8,40.4,-,,,99.3,47.3,42.0,2.8,-,,-,sim,,sim,-,sim,829,,sim,-,sim,,,sim,sim,Center,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,
2,2252569013,277,13,Miss,1,28,34,196,1,89.6,53.0,2021-01-09T20:58:20.146,2021-01-12T08:50:16,1610441417009,209041,-,99,2133281,196,Boavista,3084,Santa Clara,Portuguese Primeira Liga,2020,,-,-,-,-,,-,-,sim,,,98.6,50.2,45.2,55.6,-,,-,-,,-,-,sim,-,,sim,-,sim,,,-,-,Center,-,,,,,,,sim,,,,,,,,,,,,,,,,,,,,,,,
3,2252569337,215,13,Miss,1,30,44,3084,1,92.7,57.7,2021-01-09T21:00:30.059,2021-01-12T15:49:19,1610466551014,168570,-,99,2133281,196,Boavista,3084,Santa Clara,Portuguese Primeira Liga,2020,,sim,sim,-,sim,,-,-,sim,,,98.9,51.4,47.2,55.6,sim,,-,sim,,-,-,-,213,,-,sim,-,,,-,-,Center,-,,,,,,,sim,,,,,,,,,,,,,,,,,,,,,,,
4,2252571463,246,13,Miss,1,36,4,3084,1,86.6,49.5,2021-01-09T21:05:50.671,2021-01-12T07:56:41,1610438201573,168570,-,99,2133281,196,Boavista,3084,Santa Clara,Portuguese Primeira Liga,2020,,sim,sim,-,sim,,-,-,sim,,,98.6,49.8,47.1,56.9,-,,sim,sim,,-,-,-,245,,sim,-,-,,,sim,-,Center,-,,,,,,,sim,,,,,,,,,,,,,,,,,,,,,,,
5,2252591107,443,13,Miss,2,46,50,196,1,90.6,50.3,2021-01-09T21:35:38.878,2021-01-12T08:01:28,1610438490068,515582,-,99,2133281,196,Boavista,3084,Santa Clara,Portuguese Primeira Liga,2020,,sim,sim,-,sim,,94.7,48.6,sim,,,99.0,50.4,40.7,2.8,sim,,-,sim,,sim,-,-,442,,-,sim,-,,,-,-,Center,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,
